2015,25.9376,2230,9.7,7.38,9.52,154.71152,139.00932,288.85216,302.35358,-1.38,-2.2260763,80.727976,985.2,2.762,-2.175,-1.06,-1.175,-1.78,-2.21,-2.79,-3.305,-3.99,-61.439028,-67.013563,2.77,0.87,5.3515,0.745,2.269,1,1,301.16354,314.46999,-2.12,85.69
2015,25.979267,2330,8.83,7.72,10.105,93.739171,83.321678,285.70177,300.87451,-2.12,-2.6068045,84.268622,984.7,2.76,-2.7,-1.65,-1.335,-1.81,-2.235,-2.815,-3.325,-4.005,-61.439029,-67.013534,2.785,0.86,5.3525,-0.695,2.2765,1,1,297.23784,312.28323,-2.545,88.53
2015,26.020933,30,10.575,7.58,9.775,47.148848,40.932401,280.87479,298.81818,-2.91,-3.1314069,89.217507,984.55,2.753,-3.295,-2.185,-1.505,-1.85,-2.255,-2.835,-3.335,-4.015,-61.438934,-67.013545,2.8,0.835,5.3565,-2.075,2.2735,1,1,291.84342,309.7105,-3.1,92.66
2015,26.0626,130,14.18,6.77,8.705,17.593548,14.230769,284.00687,298.28343,-3.265,-3.32,92.02183,984.35,2.6955,-3.43,-2.46,-1.675,-1.89,-2.27,-2.855,-3.355,-4.03,-61.438887,-67.013535,2.795,0.86,5.317,-2.88,2.264,1,1,294.62265,308.85613,-3.32,95.075
2015,26.104267,230,13.305,6.64,8.68,7.7262673,5.2447552,282.855,297.93176,-3.42,-3.41,93.729034,984.25,2.6935,-3.52,-2.69,-1.83,-1.93,-2.275,-2.875,-3.375,-4.045,-61.438783,-67.013515,2.76,0.76,5.2495,-3.2,2.2685,1,1,293.34472,308.3895,-3.41,96.59
2015,26.145933,330,9.12,6.075,7.765,6.0041475,3.5897436,284.48876,297.95149,-3.42,-3.405,93.978811,984.2,2.7505,-3.54,-2.855,-1.97,-1.975,-2.285,-2.885,-3.39,-4.055,-61.438858,-67.013485,2.785,0.775,5.182,-3.255,2.2685,1,1,294.95888,308.3895,-3.405,96.82
2015,26.1876,430,5.86,5.98,7.735,5.9110599,3.3916084,287.3688,297.88274,-3.5,-3.5,94.217206,984.25,2.7395,-3.55,-2.975,-2.095,-2.03,-2.295,-2.895,-3.405,-4.06,-61.438863,-67.013502,2.785,0.785,5.12,-3.315,2.269,1,1,297.8381,308.31835,-3.5,96.97
2015,26.229267,530,179.73,5.705,7.29,6.6557604,3.8694639,294.97302,299.57997,-3.255,-3.28,94.877413,984.35,2.739,-3.205,-2.89,-2.205,-2.08,-2.31,-2.905,-3.41,-4.07,-61.438846,-67.013494,2.795,0.835,5.0555,-3.11,2.265,1,1,305.45373,310.02281,-3.28,97.81
2015,26.270933,630,356.39,5.555,7.34,10.146544,7.1095571,296.78522,300.27779,-3.11,-3.17,95.228823,984.35,2.7535,-3.08,-2.81,-2.275,-2.13,-2.325,-2.91,-3.42,-4.08,-61.4389,-67.013498,2.81,0.825,4.9815,-2.905,2.268,1,1,307.31479,310.76569,-3.17,98.305
2015,26.3126,730,354.165,5.415,7.22,25.785253,20.979021,298.62323,300.63369,-2.995,-3.1685262,95.278591,984.35,2.7495,-3.04,-2.7,-2.305,-2.165,-2.34,-2.915,-3.43,-4.08,-61.438963,-67.013511,2.77,0.835,4.9325,-2.625,2.27,1,1,309.36916,311.3132,-3.155,98.445
2015,26.354267,830,349.84,5.595,7.145,70.048387,59.941725,299.06211,300.45433,-2.915,-3.322427,93.354734,984.45,2.6965,-3.025,-2.53,-2.28,-2.18,-2.34,-2.92,-3.43,-4.08,-61.438978,-67.013537,2.785,0.775,5.1015,-2.095,2.2735,1,1,310.40972,311.66375,-3.26,96.83
2015,26.395933,930,350.88,5.23,6.625,132.7894,115.4662,298.89316,301.02853,-2.39,-3.256136,87.655867,984.65,2.7555,-2.715,-2.13,-2.185,-2.165,-2.325,-2.915,-3.43,-4.08,-61.439021,-67.01356,2.76,0.835,5.351,-0.94,2.272,1,1,311.1443,313.03691,-3.13,91.945
2015,26.4376,1030,344.88,5.035,6.505,196.97327,173.62471,298.69693,301.5753,-1.635,-2.948965,80.56139,984.6,2.763,-2.375,-1.655,-2.025,-2.13,-2.295,-2.91,-3.43,-4.08,-61.439039,-67.013565,2.785,0.85,5.3475,0.705,2.269,1,1,311.8904,314.43646,-2.755,85.695
2015,26.479267,1130,353.55,4.765,6.13,307.37512,271.29371,298.10796,302.33965,-0.505,-2.6354437,71.013153,984.55,2.767,-1.77,-0.86,-1.775,-2.05,-2.25,-2.89,-3.42,-4.07,-61.439133,-67.013556,2.81,0.86,5.34,3.195,2.2675,1,1,312.94543,316.65507,-2.325,77.225
2015,26.520933,1230,346.84,5.03,6.565,364.3447,323.19347,299.5291,303.901,0.205,-2.0818095,66.3833,984.85,2.77,-1.125,-0.19,-1.505,-1.965,-2.195,-2.875,-3.41,-4.06,-61.438997,-67.013542,2.785,0.81,5.3365,4.625,2.27,1,1,315.0958,318.88306,-1.735,73.19
2015,26.5626,1330,346.465,4.26,5.785,480.37834,425.22145,300.16683,306.32272,1.92,-1.4083055,57.13208,985.15,2.721,-0.27,0.875,-1.14,-1.84,-2.13,-2.85,-3.405,-4.05,-61.438979,-67.013547,2.835,0.82,5.3365,7.54,2.2705,1,1,317.78893,323.11447,-0.89,64.965
2015,26.604267,1430,349.805,3.96,5.405,538.23226,477.0979,300.6172,307.64389,3.07,-1.0260156,51.617877,985.1,2.784,-0.12,1.455,-0.81,-1.715,-2.075,-2.83,-3.395,-4.035,-61.439113,-67.013555,2.81,0.835,5.334,9.595,2.2705,1,1,319.31726,325.4002,-0.415,59.925
2015,26.645933,1530,351.53,4.35,6.07,540.28018,478.12354,301.39279,308.34665,3.12,-0.85954796,51.3685,985.35,2.7825,0.035,1.7,-0.555,-1.615,-2.04,-2.82,-3.38,-4.03,-61.439091,-67.01351,2.81,0.835,5.3345,10.065,2.2685,1,1,319.85718,325.88216,-0.295,59.72
2015,26.6876,1630,355.3,4.355,5.88,588.68571,522.02797,301.73999,308.81268,3.55,-0.75858854,48.868188,985.6,2.7875,0.17,2.125,-0.295,-1.48,-1.97,-2.795,-3.37,-4.02,-61.43896,-67.013524,2.825,0.835,5.334,10.775,2.2705,1,1,320.92534,327.00211,-0.15,57.44
2015,26.729267,1730,346.345,3.81,5.255,548.00645,485.20979,302.33772,309.38834,3.82,-0.49597033,48.063691,985.55,2.8025,0.545,2.325,-0.15,-1.375,-1.945,-2.79,-3.37,-4.02,-61.438888,-67.013557,2.82,0.82,5.3345,10.805,2.273,1,1,321.30317,327.37114,0.145,56.7
2015,26.770933,1830,173.8,4.115,5.385,512.21429,453.18182,302.41205,309.14882,3.275,-0.68065149,51.142656,985.55,2.795,0.415,1.865,-0.12,-1.315,-1.93,-2.785,-3.37,-4.02,-61.438963,-67.013535,2.82,0.835,5.335,9.965,2.271,1,1,320.60832,326.44547,-0.115,59.575
2015,26.8126,1930,348.28,3.83,5.45,417.87005,372.35431,304.23753,309.60577,2.765,-0.59933363,54.311588,985.6,2.785,0.15,1.575,-0.13,-1.28,-1.925,-2.785,-3.375,-4.03,-61.438912,-67.013505,2.8,0.835,5.3375,8.535,2.271,1,1,321.15412,325.81155,-0.095,62.635
